epoch,train_loss,train_acc,test_acc,test_loss
1,4.727374670551383,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
2,4.7272868388927565,1.174934725848564e-2,9.061416265801543e-3,4.727454651361177
3,4.727324595922031,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
4,4.727446805238491,1.174934725848564e-2,9.061416265801543e-3,4.727454651361177
5,4.727348035258288,1.0704960835509139e-2,9.061416265801543e-3,4.727454651361177
6,4.727448716006666,7.571801566579634e-3,9.061416265801543e-3,4.727454651361177
7,4.727469465124092,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
8,4.727707375647444,6.788511749347258e-3,9.061416265801543e-3,4.727454651361177
9,4.727706914031015,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
10,4.727394592410753,8.877284595300261e-3,9.061416265801543e-3,4.727454651361177
11,4.727999155301133,7.310704960835509e-3,9.061416265801543e-3,4.727454651361177
12,4.7270851807228205,1.0966057441253264e-2,9.061416265801543e-3,4.727454651361177
13,4.726879710853644,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
14,4.7276895363527665,8.093994778067885e-3,9.061416265801543e-3,4.727454651361177
15,4.727707574306352,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
16,4.728102910011681,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
17,4.727429930985196,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
18,4.72845128512437,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
19,4.727577217410927,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
20,4.7284044648856485,8.877284595300261e-3,9.061416265801543e-3,4.727454651361177
21,4.72981958417999,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
22,4.7283120475474805,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
23,4.730317203190835,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
24,4.731417772010598,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
25,4.729033568156488,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
26,4.731688963459137,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
27,4.7310449872311,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
28,4.730537266437756,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
29,4.733629141843716,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
30,4.733750611042401,8.877284595300261e-3,9.061416265801543e-3,4.727454651361177
31,4.728871463199796,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
32,4.729624729524903,7.832898172323759e-3,9.061416265801543e-3,4.727454651361177
33,4.728711159129053,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
34,4.729924589328663,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
35,4.729497998756582,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
36,4.7295069980228615,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
37,4.729640182346873,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
38,4.726703794160587,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
39,4.728843903644598,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
40,4.726986127736149,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
41,4.72857963531443,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
42,4.727613910712778,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
43,4.7289321639195325,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
44,4.729003413009027,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
45,4.7283154321012075,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
46,4.727181623387852,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
47,4.727277834349806,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
48,4.72697137401827,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
49,4.729061977642499,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
50,4.727928498578563,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
51,4.728062229144291,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
52,4.727917077150919,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
53,4.726901057540453,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
54,4.728290274805218,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
55,4.7275535199458965,1.0966057441253264e-2,9.061416265801543e-3,4.727454651361177
56,4.727024709424502,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
57,4.7275151760682075,8.616187989556136e-3,9.061416265801543e-3,4.727454651361177
58,4.727227998598877,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
59,4.727683580943635,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
60,4.728866243059661,8.877284595300261e-3,9.061416265801543e-3,4.727454651361177
61,4.730275654309099,8.616187989556136e-3,9.061416265801543e-3,4.727454651361177
62,4.728179268142576,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
63,4.727721945590257,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
64,4.727276651199757,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
65,4.727034572426051,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
66,4.727384054247507,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
67,4.728051710381843,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
68,4.728280738199563,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
69,4.728718831655735,8.877284595300261e-3,9.061416265801543e-3,4.727454651361177
70,4.727715450886577,9.138381201044387e-3,9.061416265801543e-3,4.727454651361177
71,4.7279141583759605,9.399477806788513e-3,9.061416265801543e-3,4.727454651361177
72,4.728371549188364,1.0182767624020888e-2,9.061416265801543e-3,4.727454651361177
73,4.727552674409869,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
74,4.727462203881023,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
75,4.727166952045629,9.921671018276762e-3,9.061416265801543e-3,4.727454651361177
76,4.727707433892644,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
77,4.726859453293386,1.1227154046997388e-2,9.061416265801543e-3,4.727454651361177
78,4.727874221405401,9.660574412532636e-3,9.061416265801543e-3,4.727454651361177
79,4.727820757278929,1.1227154046997388e-2,9.061416265801543e-3,4.727454651361177
80,4.72789379262048,8.35509138381201e-3,9.061416265801543e-3,4.727454651361177
