epoch,train_loss,train_acc,test_acc,test_loss
1,2.8358920156948613,5.8823529411764705e-2,0.0,0.0
2,2.8362529382206625,5.8823529411764705e-2,0.0,0.0
3,2.8369683217899633,5.8823529411764705e-2,0.0,0.0
4,2.835965214532444,5.8823529411764705e-2,0.0,0.0
5,2.8365104634408906,5.8823529411764705e-2,0.0,0.0
6,2.836527325625903,5.8823529411764705e-2,0.0,0.0
7,2.8366175175357844,5.8823529411764705e-2,0.0,0.0
8,2.8371158372004355,5.8823529411764705e-2,0.0,0.0
9,2.8366247447625557,5.8823529411764705e-2,0.0,0.0
10,2.8369001034610326,5.8823529411764705e-2,0.0,0.0
11,2.836609530934477,5.8823529411764705e-2,0.0,0.0
12,2.8366103270779432,5.8823529411764705e-2,0.0,0.0
13,2.8369877717550565,5.8823529411764705e-2,0.0,0.0
14,2.8369877689618774,5.8823529411764705e-2,0.0,0.0
15,2.837979192422396,5.8823529411764705e-2,0.0,0.0
16,2.836198230482789,5.8823529411764705e-2,0.0,0.0
17,2.836479889280903,5.8823529411764705e-2,0.0,0.0
18,2.836118052599054,5.8823529411764705e-2,0.0,0.0
19,2.8361553424548354,5.8823529411764705e-2,0.0,0.0
20,2.8365303632794188,5.8823529411764705e-2,0.0,0.0
21,2.836291181459863,5.8823529411764705e-2,0.0,0.0
22,2.836489770867217,5.8823529411764705e-2,0.0,0.0
23,2.8372577309977416,5.8823529411764705e-2,0.0,0.0
24,2.8359737318111797,5.8823529411764705e-2,0.0,0.0
25,2.8355831430063114,5.8823529411764705e-2,0.0,0.0
26,2.836491036582495,5.8823529411764705e-2,0.0,0.0
27,2.8363346278717025,5.8823529411764705e-2,0.0,0.0
28,2.837537910053118,5.8823529411764705e-2,0.0,0.0
29,2.836943701397107,5.8823529411764705e-2,0.0,0.0
30,2.8372549494301644,5.8823529411764705e-2,0.0,0.0
31,2.8362992325290426,5.8823529411764705e-2,0.0,0.0
32,2.837074863934548,5.8823529411764705e-2,0.0,0.0
33,2.836548856600733,5.8823529411764705e-2,0.0,0.0
34,2.836519967029441,5.8823529411764705e-2,0.0,0.0
35,2.8376120564174743,5.8823529411764705e-2,0.0,0.0
36,2.836276910172083,5.8823529411764705e-2,0.0,0.0
37,2.8366861730935695,5.8823529411764705e-2,0.0,0.0
38,2.836758447205438,5.8823529411764705e-2,0.0,0.0
39,2.83595198860929,5.8823529411764705e-2,0.0,0.0
40,2.8359847044464743,5.8823529411764705e-2,0.0,0.0
41,2.837428821629119,5.8823529411764705e-2,0.0,0.0
42,2.8356721757715975,5.8823529411764705e-2,0.0,0.0
43,2.836137691016267,5.8823529411764705e-2,0.0,0.0
44,2.836498201345797,5.8823529411764705e-2,0.0,0.0
45,2.836773636349092,5.8823529411764705e-2,0.0,0.0
46,2.8368939893256973,5.8823529411764705e-2,0.0,0.0
47,2.8374452808430113,5.8823529411764705e-2,0.0,0.0
48,2.836363501605939,5.8823529411764705e-2,0.0,0.0
49,2.835944068591792,5.8823529411764705e-2,0.0,0.0
50,2.8360737924615385,5.8823529411764705e-2,0.0,0.0
51,2.8361297240953047,5.8823529411764705e-2,0.0,0.0
52,2.8369201409691653,5.8823529411764705e-2,0.0,0.0
53,2.8360360410959107,5.8823529411764705e-2,0.0,0.0
54,2.836331513410946,5.8823529411764705e-2,0.0,0.0
55,2.836053961850727,5.8823529411764705e-2,0.0,0.0
56,2.838290123123664,5.8823529411764705e-2,0.0,0.0
57,2.837095305621607,5.8823529411764705e-2,0.0,0.0
58,2.8378078804938083,5.8823529411764705e-2,0.0,0.0
59,2.8352791141815934,5.8823529411764705e-2,0.0,0.0
60,2.8358815288577692,5.8823529411764705e-2,0.0,0.0
61,2.8362381185514813,5.8823529411764705e-2,0.0,0.0
62,2.8363374139415383,5.8823529411764705e-2,0.0,0.0
63,2.8371458017597986,5.8823529411764705e-2,0.0,0.0
64,2.836583739813438,5.8823529411764705e-2,0.0,0.0
65,2.8366540382703973,5.8823529411764705e-2,0.0,0.0
66,2.8364032351429342,5.8823529411764705e-2,0.0,0.0
67,2.836429710202091,5.8823529411764705e-2,0.0,0.0
68,2.8356326447007993,5.8823529411764705e-2,0.0,0.0
69,2.835680451648669,5.8823529411764705e-2,0.0,0.0
70,2.836032780644702,5.8823529411764705e-2,0.0,0.0
71,2.8374389543357643,5.8823529411764705e-2,0.0,0.0
72,2.8360617478448376,5.8823529411764705e-2,0.0,0.0
73,2.8366206905229348,5.8823529411764705e-2,0.0,0.0
74,2.8373981831828448,5.8823529411764705e-2,0.0,0.0
75,2.8363887528210148,5.8823529411764705e-2,0.0,0.0
76,2.8369194689564643,5.8823529411764705e-2,0.0,0.0
77,2.83566258134044,5.8823529411764705e-2,0.0,0.0
78,2.8364343666343923,5.8823529411764705e-2,0.0,0.0
79,2.83746072038902,5.8823529411764705e-2,0.0,0.0
80,2.8359067625337007,5.8823529411764705e-2,0.0,0.0
81,2.8360164012442217,5.8823529411764705e-2,0.0,0.0
82,2.8356653424173963,5.8823529411764705e-2,0.0,0.0
83,2.8360991852441675,5.8823529411764705e-2,0.0,0.0
