epoch,train_loss,train_acc,test_acc,test_loss
1,0.693123082990606,1.0,0.0,0.9751849824683949
2,0.47339735168731767,1.0,0.0,1.2275291494748166
3,0.3467395931711354,1.0,0.0,1.4447777451615051
4,0.2689161147942161,1.0,0.0,1.6316109039598308
5,0.21766875539542047,1.0,0.0,1.793951018904462
6,0.18187584898498846,1.0,0.0,1.9367796790877108
7,0.15567215734556444,1.0,0.0,2.063958157971009
8,0.13575417013361268,1.0,0.0,2.1784266290937424
9,0.12014884924130101,1.0,0.0,2.2824197841671516
10,0.10761711057232573,1.0,0.0,2.377650335628907
11,9.734777410540188e-2,1.0,0.0,2.4654683763597287
12,8.878744138068366e-2,1.0,0.0,2.54694577427418
13,8.154753347122706e-2,1.0,0.0,2.6229445342874134
14,7.534780318938769e-2,1.0,0.0,2.694166853355422
15,6.998131328260893e-2,1.0,0.0,2.761191471974196
16,6.529214347036708e-2,1.0,0.0,2.824500239557284
17,6.116070780922436e-2,1.0,0.0,2.884498082645187
18,5.749383509309787e-2,1.0,0.0,2.9415280971634044
19,5.4217859135516744e-2,1.0,0.0,2.9958841411880273
20,5.127382098308064e-2,1.0,0.0,3.047820195598374
21,4.861396143258971e-2,1.0,0.0,3.097553832904748
22,4.619927058575151e-2,1.0,0.0,3.145276827250825
23,4.399746959943487e-2,1.0,0.0,3.1911560253543323
24,4.1981794042547094e-2,1.0,0.0,3.235338622395175
25,4.012971785745176e-2,1.0,0.0,3.277955652331727
26,3.842220450575122e-2,1.0,0.0,3.3191236470994356
27,3.684303944632339e-2,1.0,0.0,3.3589467035778346
28,3.537835161524292e-2,1.0,0.0,3.397517275641791
29,3.4016197660390025e-2,1.0,0.0,3.43491930548811
30,3.274623311474422e-2,1.0,0.0,3.4712284307911716
31,3.155945240092363e-2,1.0,0.0,3.5065126356168586
32,3.044799516534326e-2,1.0,0.0,3.5408353984815615
33,2.940495452010132e-2,1.0,0.0,3.57425315663892
34,2.8424249635886974e-2,1.0,0.0,3.60681715191859
35,2.7500489481285285e-2,1.0,0.0,3.6385755181965873
36,2.662889384782095e-2,1.0,0.0,3.6695715373099187
37,2.5805209810068928e-2,1.0,0.0,3.6998451234783327
38,2.5025619277433964e-2,1.0,0.0,3.7294335615828462
39,2.4286665128447175e-2,1.0,0.0,3.7583723404975906
40,2.3585330157441492e-2,1.0,0.0,3.7866915554645466
41,2.2918838130900288e-2,1.0,0.0,3.8144205287303308
42,2.2284689480997724e-2,1.0,0.0,3.841586561333382
43,2.1680614383688596e-2,1.0,0.0,3.8682150251394476
44,2.1104553009763227e-2,1.0,0.0,3.894329235699481
45,2.0554636050499498e-2,1.0,0.0,3.9199534974693613
46,2.0029142428353408e-2,1.0,0.0,3.945106239835986
47,1.9526500627183925e-2,1.0,0.0,3.969807181037469
48,1.9045276059573027e-2,1.0,0.0,3.9940742924279764
49,1.858415561507785e-2,1.0,0.0,4.017925530520214
50,1.8141903397042837e-2,1.0,0.0,4.04137900455497
51,1.7717381547932273e-2,1.0,0.0,4.064446989973328
52,1.730961461565312e-2,1.0,0.0,4.08714325423544
53,1.691764810714142e-2,1.0,0.0,4.109481576672273
54,1.654060314714457e-2,1.0,0.0,4.131474512580189
55,1.617766305628596e-2,1.0,0.0,4.1531341184795725
56,1.5828067994163218e-2,1.0,0.0,4.174471765530287
57,1.5491114861346028e-2,1.0,0.0,4.19549800783609
58,1.5166148108296754e-2,1.0,0.0,4.216223087536465
59,1.4852554207109285e-2,1.0,0.0,4.236656622022444
60,1.454976060910845e-2,1.0,0.0,4.256809146740324
61,1.4257217046761975e-2,1.0,0.0,4.276687994477208
62,1.3974447506013062e-2,1.0,0.0,4.296301590441861
63,1.3700987768624629e-2,1.0,0.0,4.3156576148788695
64,1.3436402306246983e-2,1.0,0.0,4.334763798411553
65,1.3180277057242201e-2,1.0,0.0,4.353627239254028
66,1.2932225707423112e-2,1.0,0.0,4.372254673148214
67,1.2691886331585052e-2,1.0,0.0,4.390653103651789
68,1.2458914010660366e-2,1.0,0.0,4.408828542625537
69,1.2232988146204549e-2,1.0,0.0,4.426787281799462
70,1.2013805646953046e-2,1.0,0.0,4.444534852636294
71,1.1801080500364979e-2,1.0,0.0,4.462076721128998
72,1.1594542309307702e-2,1.0,0.0,4.4794183255856
73,1.1393933845955623e-2,1.0,0.0,4.496564613759357
74,1.119901738096086e-2,1.0,0.0,4.513520407269276
75,1.1009562344059802e-2,1.0,0.0,4.530290413580954
76,1.0825353199293371e-2,1.0,0.0,4.546879077744567
77,1.0646182630095499e-2,1.0,0.0,4.563290748494047
78,1.047185614941077e-2,1.0,0.0,4.579530470847175
79,1.0302186438260443e-2,1.0,0.0,4.595601666008581
80,1.013700026943938e-2,1.0,0.0,4.611507818130636
81,9.97613101362857e-3,1.0,0.0,4.6272526797245686
82,9.819420272243574e-3,1.0,0.0,4.6428395373780535
83,9.666718774363639e-3,1.0,0.0,4.658272117005227
84,9.517878566069534e-3,1.0,0.0,4.6735537522232455
85,9.372763559641515e-3,1.0,0.0,4.68868761581434
86,9.231242770043994e-3,1.0,0.0,4.7036771127985215
87,9.093190310134294e-3,1.0,0.0,4.718524876382151
88,8.958487215007273e-3,1.0,0.0,4.733233944112004
89,8.827018414899175e-3,1.0,0.0,4.7478069343420115
90,8.698676265485907e-3,1.0,0.0,4.762247698870436
91,8.57334579298042e-3,1.0,0.0,4.776557741189389
92,8.450938371905244e-3,1.0,0.0,4.790739740820139
93,8.33135756165818e-3,1.0,0.0,4.804796095258567
94,8.214512598758082e-3,1.0,0.0,4.818729176379128
95,8.100316078413314e-3,1.0,0.0,4.832541295220498
96,7.988683487681197e-3,1.0,0.0,4.846234715342526
97,7.879535328246914e-3,1.0,0.0,4.8598115692550685
98,7.772794025036164e-3,1.0,0.0,4.873273991357836
99,7.668385282121985e-3,1.0,0.0,4.886624062394633
100,7.5662379512459015e-3,1.0,0.0,4.899863701133409
101,7.466284705893604e-3,1.0,0.0,4.912994882458419
102,7.368458708458556e-3,1.0,0.0,4.92601950731502
103,7.272697263803645e-3,1.0,0.0,4.938939380046742
104,7.17894063426089e-3,1.0,0.0,4.9517561878944445
105,7.087129190004407e-3,1.0,0.0,4.964471796412977
106,6.997207387369405e-3,1.0,0.0,4.977087828260587
107,6.9091215972768814e-3,1.0,0.0,4.989605845005985
108,6.8228182861524884e-3,1.0,0.0,5.002029114532557
109,6.7382363160011175e-3,1.0,0.0,5.014357489668189
110,6.65533978993153e-3,1.0,0.0,5.02659268134272
111,6.574081924572705e-3,1.0,0.0,5.038736107724727
112,6.494418071492958e-3,1.0,0.0,5.050789041234016
113,6.416304797484516e-3,1.0,0.0,5.062753031662288
114,6.3397001213478e-3,1.0,0.0,5.074629369900803
115,6.264564194480715e-3,1.0,0.0,5.086419418052418
116,6.190857432638754e-3,1.0,0.0,5.098124472770333
117,6.11854225467629e-3,1.0,0.0,5.109745845458052
118,6.047582375706844e-3,1.0,0.0,5.121284724515407
119,5.977942887119775e-3,1.0,0.0,5.132742256467164
120,5.909590224262287e-3,1.0,0.0,5.144119665250297
121,5.842491236862096e-3,1.0,0.0,5.155418106459997
122,5.776613899542643e-3,1.0,0.0,5.1666387632432045
123,5.711927775944618e-3,1.0,0.0,5.177782431707542
124,5.6484044347281746e-3,1.0,0.0,5.1888504387768055
125,5.586013471422795e-3,1.0,0.0,5.199843836329456
126,5.524727248041013e-3,1.0,0.0,5.210763452795287
127,5.464518721988306e-3,1.0,0.0,5.221610443234409
128,5.405361698302866e-3,1.0,0.0,5.2323864574249015
129,5.3472309173292175e-3,1.0,0.0,5.243092166295086
130,5.290101929133952e-3,1.0,0.0,5.25372814030288
131,5.2339508660113505e-3,1.0,0.0,5.264295415654325
132,5.178754584611769e-3,1.0,0.0,5.27479475283644
133,5.124490944433627e-3,1.0,0.0,5.285227090910861
134,5.071138031456297e-3,1.0,0.0,5.295593321769032
135,5.018674896294132e-3,1.0,0.0,5.305894240979116
136,4.967080691561442e-3,1.0,0.0,5.316130749143756
137,4.916336079170048e-3,1.0,0.0,5.326303647661794
138,4.866423358582674e-3,1.0,0.0,5.33641361546524
139,4.817322198758697e-3,1.0,0.0,5.346461561257941
140,4.769014531294705e-3,1.0,0.0,5.356448182337909
141,4.7214826946885766e-3,1.0,0.0,5.366374278723503
142,4.674709681522015e-3,1.0,0.0,5.376240418843782
143,4.6286791932669685e-3,1.0,0.0,5.38604764638919
144,4.583374268495887e-3,1.0,0.0,5.3957963316769675
145,4.538779866240993e-3,1.0,0.0,5.405487433825253
146,4.494880167725977e-3,1.0,0.0,5.415121449568142
147,4.451660566632159e-3,1.0,0.0,5.4246992380152665
148,4.409106695498773e-3,1.0,0.0,5.43422129968508
149,4.3672041705081375e-3,1.0,0.0,5.443688317700633
150,4.325939623862157e-3,1.0,0.0,5.453101055970621
151,4.285299559928249e-3,1.0,0.0,5.4624599093113035
152,4.245271002921017e-3,1.0,0.0,5.471765694221548
153,4.2058415328689765e-3,1.0,0.0,5.481018788540607
154,4.16699848991238e-3,1.0,0.0,5.490219924118312
155,4.128730310662038e-3,1.0,0.0,5.499369713737551
156,4.091025103469058e-3,1.0,0.0,5.508468613185078
157,4.053871514008227e-3,1.0,0.0,5.517517176873246
158,4.017258746145846e-3,1.0,0.0,5.526516155501975
159,3.981175686382538e-3,1.0,0.0,5.535465809388896
160,3.945611884848446e-3,1.0,0.0,5.544366926190124
161,3.910557332387562e-3,1.0,0.0,5.553219829961138
162,3.8760007880661697e-3,1.0,0.0,5.562026616977327
163,3.841927195257013e-3,1.0,0.0,5.570786447026885
164,3.8083337470211876e-3,1.0,0.0,5.579499583473613
165,3.7752108194397498e-3,1.0,0.0,5.588166570271307
166,3.7425498423275328e-3,1.0,0.0,5.596787996641858
167,3.710341645862979e-3,1.0,0.0,5.605364155095805
168,3.678577746163329e-3,1.0,0.0,5.613895683169487
169,3.6472497881261936e-3,1.0,0.0,5.622382890914114
170,3.616349495511183e-3,1.0,0.0,5.6308263591851215
171,3.5858690809072117e-3,1.0,0.0,5.6392263755021945
172,3.555800451050699e-3,1.0,0.0,5.647583523033587
173,3.526136193557825e-3,1.0,0.0,5.655898211164075
174,3.4968687969308618e-3,1.0,0.0,5.664170729203231
175,3.467990947752591e-3,1.0,0.0,5.672401643083545
176,3.439495739378852e-3,1.0,0.0,5.680591348846328
177,3.4113759953154936e-3,1.0,0.0,5.688740130162532
178,3.383625033996156e-3,1.0,0.0,5.696848597455476
179,3.3562363945329877e-3,1.0,0.0,5.704916945827181
180,3.329203342396551e-3,1.0,0.0,5.7129458750460405
181,3.302519714773623e-3,1.0,0.0,5.720935623722677
182,3.2761794173983548e-3,1.0,0.0,5.728886346404332
183,3.2501761580859103e-3,1.0,0.0,5.736798544755954
184,3.2245042352478334e-3,1.0,0.0,5.744672614723364
185,3.1991579009227767e-3,1.0,0.0,5.752508836822644
186,3.1741312873581323e-3,1.0,0.0,5.760307567464679
187,3.149419132471607e-3,1.0,0.0,5.768069239934405
188,3.125015909142377e-3,1.0,0.0,5.775794117421955
189,3.1009162749725126e-3,1.0,0.0,5.7834825181336385
190,3.07711522317906e-3,1.0,0.0,5.791134916568836
191,3.053607570736e-3,1.0,0.0,5.798751501233513
192,3.030388415230878e-3,1.0,0.0,5.806332595326637
193,3.0074529254651033e-3,1.0,0.0,5.813878682030538
194,2.9847963679218237e-3,1.0,0.0,5.821389847746435
195,2.9624140512118148e-3,1.0,0.0,5.828866562857479
196,2.940301643154081e-3,1.0,0.0,5.836309080109347
197,2.9184546824351856e-3,1.0,0.0,5.843717621293351
198,2.896868613243197e-3,1.0,0.0,5.851092603272402
199,2.8755392873394047e-3,1.0,0.0,5.85843424813711
200,2.854462508855526e-3,1.0,0.0,5.865742994009469
